timestamp,alert,classification,priority,protocol,src_ip,src_port,dest_ip,dest_port,line_no
03/17/2025-23:00:00.000,[1:2019102:1] ET DOS Possible SSDP Amplification Scan in Progress,Attempted Denial of Service,2,UDP,64.123.196.104,2913,166.231.133.202,9892,184
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,5.68.181.66,9738,166.231.133.203,11607,185
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,5.68.181.61,9738,166.231.133.203,11607,186
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,5.68.181.61,9738,166.231.133.203,11607,187
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,5.68.181.61,9738,166.231.133.203,11607,188
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,5.68.181.60,9738,166.231.133.202,11607,189
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,222.156.34.61,9738,166.231.133.202,18350,190
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,222.156.34.61,9738,166.231.133.203,18350,191
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,222.156.34.63,9738,166.231.133.204,18350,192
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,222.156.34.62,9738,166.231.133.203,18350,193
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,5.68.181.67,9738,166.231.133.204,11607,194
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,222.156.34.61,9738,166.231.133.202,18350,195
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,222.156.34.64,9738,166.231.133.203,18350,196
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,220.161.98.3,9738,166.231.133.204,41059,197
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,220.161.98.5,9738,166.231.133.204,41059,198
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,220.161.98.6,9738,166.231.133.204,41059,199
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,114.48.157.102,9738,166.231.133.203,14054,200
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,114.48.157.103,9738,166.231.133.200,14054,201
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,220.161.98.5,9738,166.231.133.203,41059,202
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,114.48.157.105,9738,166.231.133.203,14054,203
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,114.48.157.5,9738,166.231.133.201,50033,204
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,114.48.157.6,9738,166.231.133.204,50033,205
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,114.48.157.6,9738,166.231.133.202,50033,206
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,114.48.157.5,9738,166.231.133.204,50033,207
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,114.48.157.7,9738,166.231.133.202,50033,208
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,58.125.213.6,9738,166.231.133.203,52678,209
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,58.125.213.6,9738,166.231.133.203,52678,210
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,64.123.196.104,21469,77.83.239.202,21469,211
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.169,21469,77.83.239.205,21469,212
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,166.231.133.200,21469,77.83.239.202,21469,213
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,64.123.196.200,21469,77.83.239.202,21469,214
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.102,21469,77.83.239.201,21469,215
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,64.123.196.60,21469,77.83.239.200,21469,216
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.200,21469,77.83.239.202,21469,217
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.6,21469,77.83.239.204,21469,218
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.168,21469,77.83.239.199,21469,219
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,64.123.196.105,21469,77.83.239.206,21469,220
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.202,21469,77.83.239.202,21469,221
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,64.123.196.201,21469,77.83.239.202,21469,222
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,94.150.71.169,9738,166.231.133.204,51397,223
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,94.150.71.167,9738,166.231.133.200,51397,224
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,94.150.71.169,9738,166.231.133.202,51397,225
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,94.150.71.168,9738,166.231.133.205,51397,226
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,94.150.71.167,9738,166.231.133.203,51397,227
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.170,21469,77.83.239.202,21469,228
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,208.178.120.200,9738,166.231.133.203,27260,229
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,208.178.120.201,9738,166.231.133.203,27260,230
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,208.178.120.199,9738,166.231.133.200,27260,231
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,208.178.120.202,9738,166.231.133.206,27260,232
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,208.178.120.198,9738,166.231.133.202,27260,233
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.62,21469,77.83.239.203,21469,234
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,166.231.133.172,21469,77.83.239.202,21469,235
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,80.174.139.103,21469,77.83.239.203,21469,236
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,77.83.239.104,21469,77.83.239.203,21469,237
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,77.83.239.170,21469,77.83.239.202,21469,238
