timestamp,alert,classification,priority,protocol,src_ip,src_port,dest_ip,dest_port,line_no
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.191.137,50377,209.50.105.62,49982,187
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.191.137,50377,209.50.105.62,49982,188
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.191.137,50377,209.50.105.62,49982,189
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,241.22.217.28,50377,209.50.105.62,65532,190
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.217.28,50377,209.50.105.62,65532,191
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.217.28,50377,209.50.105.62,65532,192
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.217.28,50377,209.50.105.62,65532,193
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.191.137,50377,209.50.105.62,49982,194
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.217.28,50377,209.50.105.62,65532,195
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.217.28,50377,209.50.105.62,65532,196
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,217.167.167.44,50377,209.50.105.62,37556,197
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,217.167.167.44,50377,209.50.105.62,37556,198
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,217.167.167.44,50377,209.50.105.62,37556,199
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,241.22.14.211,50377,209.50.105.62,12055,200
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.14.211,50377,209.50.105.62,12055,201
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,217.167.167.44,50377,209.50.105.62,37556,202
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.14.211,50377,209.50.105.62,12055,203
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,241.22.14.20,50377,209.50.105.62,20075,204
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.14.20,50377,209.50.105.62,20075,205
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.14.20,50377,209.50.105.62,20075,206
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.14.20,50377,209.50.105.62,20075,207
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.14.20,50377,209.50.105.62,20075,208
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,241.113.251.159,50377,209.50.105.62,31881,209
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.113.251.159,50377,209.50.105.62,31881,210
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.28.111,62068,209.50.187.214,62068,211
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.219,62068,209.50.187.214,62068,212
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.105.101,62068,209.50.187.214,62068,213
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.28.178,62068,209.50.187.214,62068,214
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.186,62068,209.50.187.214,62068,215
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.28.167,62068,209.50.187.214,62068,216
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.10,62068,209.50.187.214,62068,217
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.89,62068,209.50.187.214,62068,218
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.40,62068,209.50.187.214,62068,219
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.28.51,62068,209.50.187.214,62068,220
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.130,62068,209.50.187.214,62068,221
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.28.101,62068,209.50.187.214,62068,222
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,217.213.253.34,50377,209.50.105.62,2021,223
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,217.213.253.34,50377,209.50.105.62,2021,224
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,217.213.253.34,50377,209.50.105.62,2021,225
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,217.213.253.34,50377,209.50.105.62,2021,226
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,217.213.253.34,50377,209.50.105.62,2021,227
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.15,62068,209.50.187.214,62068,228
03/17/2025-23:00:00.000,[1:2200075:2] SURICATA UDPv4 invalid checksum,Generic Protocol Command Decode,3,UDP,241.22.130.52,50377,209.50.105.62,11430,229
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.130.52,50377,209.50.105.62,11430,230
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.130.52,50377,209.50.105.62,11430,231
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.130.52,50377,209.50.105.62,11430,232
03/17/2025-23:00:00.000,[1:2231000:1] SURICATA QUIC failed decrypt,Generic Protocol Command Decode,3,UDP,241.22.130.52,50377,209.50.105.62,11430,233
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.163,62068,209.50.187.214,62068,234
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.105.66,62068,209.50.187.214,62068,235
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.50.111,62068,209.50.187.214,62068,236
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.187.223,62068,209.50.187.214,62068,237
03/17/2025-23:00:00.000,[1:2027397:1] ET INFO Spotify P2P Client,Not Suspicious Traffic,3,UDP,209.50.187.50,62068,209.50.187.214,62068,238
